Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
16/01/2020,8.2,5.9,10.3,3,,176,20,48.2,1014.7,
17/01/2020,6.8,2.6,9.1,4.6,,230,16.4,40.8,1012.6,
18/01/2020,2.7,0.9,5.8,1,,290,11.5,25.9,1027.6,
19/01/2020,1.5,-0.6,5.5,0,,330,8.7,24.1,1043.7,
20/01/2020,1.6,-1.6,6.4,0.3,,267,6.2,16.7,1047.3,
21/01/2020,1.9,-1,5.8,0,,276,6.5,14.8,1042.2,
22/01/2020,5,2.4,7.9,0,,356,6.5,16.7,1037.7,
23/01/2020,5.9,4.9,7.5,0.3,,30,5.5,14.8,1031.8,
24/01/2020,5.5,4.7,6.7,0,,285,5.5,14.8,1023.5,
25/01/2020,5.4,3.4,7.6,0,,176,9.1,22.2,1018.7,
26/01/2020,7.3,6.4,8.3,0.3,,192,15.6,37,1009.7,
27/01/2020,6.3,4.9,7.5,2.8,,211,13.6,27.8,1000.3,
28/01/2020,4,2.2,6.4,8.9,,259,23.2,44.5,995.4,
29/01/2020,5.1,2.4,8.5,0,,251,20.3,40.8,1008.2,
30/01/2020,8.5,6,11.3,0,,215,17.7,37,1004.4,
31/01/2020,10.2,9.6,10.8,0.3,,232,23.3,46.3,1006,
01/02/2020,9.2,6.5,11,1.5,,246,25.8,59.3,1004.1,
02/02/2020,9.4,6.3,11.9,7.9,,233,21.6,51.8,1007.6,
03/02/2020,8,4.2,10.2,0.5,,265,21.9,42.6,1012.9,
04/02/2020,5.4,3.4,8.4,0.3,,298,24.8,51.8,1021.5,
05/02/2020,4.1,1.2,7.8,0,,264,7,20.4,1036.5,
06/02/2020,3.5,0.8,7.7,0,,173,5.8,18.5,1031.8,
07/02/2020,4.7,0.9,8,0,,140,13.8,31.5,1019.5,
08/02/2020,8,6.8,9.3,1.5,,212,17,46.3,1014.5,
09/02/2020,9.9,7.6,12,0,,224,45.9,88.9,994.2,
10/02/2020,6,3.8,7.9,12.7,,259,38.6,70.4,997.3,
11/02/2020,4.1,2.7,6.8,3.6,,263,35.3,70.4,1007,
12/02/2020,4.2,1.8,7.5,0,,244,21.5,44.5,1013.6,
13/02/2020,6.8,5.3,9.1,10.4,,239,21.9,44.5,998.5,
14/02/2020,6.6,2.1,10,1.5,,220,16.5,40.8,1016.6,
15/02/2020,10.8,9.6,12.1,3.3,,205,33.3,74.1,1006.4,
16/02/2020,9.6,5.3,12.7,8.1,,229,34.7,79.6,996.2,
17/02/2020,6.3,4.5,9.1,12.7,,242,27.9,50,1009.4,
18/02/2020,5.8,3.6,8.8,0.3,,249,26.4,55.5,1017.9,
19/02/2020,5.3,2.2,8.1,2.3,,246,19.8,37,1018.5,
20/02/2020,6.9,2.9,9.5,1.3,,239,25.8,55.5,1011.7,
21/02/2020,6.8,3,9.8,4.8,,238,26.5,53.7,1021.9,
22/02/2020,9.7,8.2,11.9,0,,247,33.6,64.8,1017.8,
23/02/2020,9.5,6.1,12.5,0.5,,255,25.5,61.1,1017.4,
24/02/2020,8.3,5.4,10.7,3.3,,220,23.9,59.3,1010.5,
25/02/2020,4.8,2.5,7.3,2.3,,262,22.3,44.5,1000.4,
26/02/2020,3.5,1.3,6.6,1,,281,22.1,46.3,1003.1,
27/02/2020,3.2,1.1,5.9,3.8,,292,15.7,48.2,1003.4,
28/02/2020,5.3,0.7,10.2,5.1,,199,19.6,48.2,1005.7,
29/02/2020,7.3,4.4,10.2,5.6,,229,31.7,57.4,986.8,
01/03/2020,5.6,3.7,8.5,7.1,,232,24.7,48.2,989.1,
02/03/2020,4.8,2,8,5.1,,280,14,33.3,990.2,
03/03/2020,4.2,1.2,7.9,0.3,,256,15.3,35.2,1002.3,
04/03/2020,4.2,1,7.2,0.8,,180,10.1,22.2,1007.7,
05/03/2020,4.6,3.9,5.4,5.6,,24,21.5,42.6,995.1,
06/03/2020,4.3,1.5,8,10.2,,309,13.4,33.3,1004.5,
07/03/2020,6.4,1.1,10.8,0,,231,16.9,42.6,1014.9,
08/03/2020,8.9,5.7,11.3,0.5,,233,24.9,50,1006,
09/03/2020,7,4,9.9,2.3,,248,21.4,40.8,1010.5,
10/03/2020,11.7,9.5,14.5,7.6,,251,29.8,61.1,1004.8,
11/03/2020,10.1,7.6,12.8,0,,241,21.8,46.3,1009.1,
12/03/2020,6.6,3.5,9.2,1.8,,252,30.9,61.1,1009.7,
13/03/2020,6.4,3.9,9.5,1.5,,253,18.8,42.6,1017.1,
14/03/2020,8.4,5.4,11.9,2.8,,192,15.1,35.2,1013.5,
15/03/2020,8.4,5.4,10.4,0.8,,225,19.6,44.5,1008.4,
16/03/2020,6.2,2.2,10.8,2.3,,280,10.3,24.1,1020.8,
17/03/2020,8.3,4.2,12.2,0,,223,18.1,37,1026.7,
18/03/2020,10.3,8.2,12.8,0,,235,17.2,35.2,1024.6,
19/03/2020,6.5,4.9,7.9,0.8,,38,13.4,29.6,1025.8,
20/03/2020,5.3,3.6,7.7,0.8,,45,20.6,40.8,1028.3,
21/03/2020,5.3,2.2,8.8,0,,71,21,44.5,1026.7,
22/03/2020,4.8,1.2,8.6,0,,74,18.8,38.9,1027.1,
23/03/2020,5.2,1.1,10,0,,111,14.9,33.3,1027.3,
24/03/2020,6.4,1.6,12.3,0,,143,12.9,27.8,1025.9,
25/03/2020,6.1,1.4,12,0,,109,10.8,25.9,1024.9,
26/03/2020,5.3,0.4,11.1,0,,47,14.1,31.5,1023.8,
27/03/2020,5.9,1.2,11.5,0,,29,18.8,38.9,1024.1,
28/03/2020,5.8,3,9.8,0,,28,26.8,51.8,1028.6,
29/03/2020,4.9,,8.1,0,,,,,,
30/03/2020,3.4,0.2,6.7,0,,8,16.9,37,1034.7,
31/03/2020,5.1,1.9,8.5,0,,42,15.9,31.5,1031.5,
01/04/2020,4.3,-0.5,8.4,0,,340,7.6,22.2,1024.3,
02/04/2020,6.9,2.8,10.9,0,,280,12.4,31.5,1016.2,
03/04/2020,7.3,4.2,10.5,0,,268,9,24.1,1017.4,
04/04/2020,8.4,3.7,13.7,0,,169,11.6,27.8,1020.1,
05/04/2020,12.3,6.5,19,0,,143,16.9,37,1014.6,
06/04/2020,12.6,8.6,16.1,0.5,,228,12.7,31.5,1016.7,
07/04/2020,11.1,5.1,17.3,0.3,,83,8.6,24.1,1028.8,
08/04/2020,13.6,8.4,20.2,0,,72,8.8,20.4,1024.9,
09/04/2020,14,8.8,20.7,0,,77,11.4,29.6,1024.8,
10/04/2020,14,8.9,20.7,0,,98,13,29.6,1024.7,
11/04/2020,15.6,9.4,22.9,0,,146,8.3,20.4,1022.3,
12/04/2020,15.5,9.7,21.8,0,,213,9,27.8,1015.2,
13/04/2020,8.2,3.5,11.2,0,,43,24.1,44.5,1024.7,
14/04/2020,6.1,2.2,11,0,,64,10.3,24.1,1028.6,
15/04/2020,8.9,3.3,15.3,0,,104,9.3,25.9,1023.4,
16/04/2020,11.8,5.3,19.2,0,,87,10,22.2,1016.4,
17/04/2020,10.1,7.3,14.4,0,,66,17.7,35.2,1016.6,
18/04/2020,9.3,6.5,13.6,16,,42,14.1,29.6,1017.1,
19/04/2020,10.3,5.9,15.9,1,,38,15.8,35.2,1019.9,
20/04/2020,10.5,6.2,15.5,0,,52,22.2,46.3,1017.6,
21/04/2020,11.6,7.5,16.4,0,,57,22.2,42.6,1016.9,
22/04/2020,12.9,7.6,19.4,0,,52,18,35.2,1019.5,
23/04/2020,13.9,7.4,22,0,,60,12.3,25.9,1019.7,
24/04/2020,13.3,7.6,20.4,0,,57,8.9,22.2,1016.3,
25/04/2020,11,6.9,16.2,0,,96,10.3,22.2,1015.2,
26/04/2020,11.7,5.3,18.7,0,,168,7.5,20.4,1012.3,
27/04/2020,12.3,7.3,17.2,0,,247,8.3,24.1,1007.6,
28/04/2020,8.3,6.6,10.4,3.3,,50,16.5,35.2,1004.5,
29/04/2020,9.3,6.4,12.1,11.4,,191,12.8,35.2,1002,
30/04/2020,8.9,6.5,10.8,1.8,,217,20.2,38.9,995.5,
01/05/2020,9.9,6.5,14,4.3,,255,18.8,40.8,999.3,
02/05/2020,10,5.7,14,0.3,,269,14.4,33.3,1009.8,
03/05/2020,11.1,6.8,15.7,0,,163,8,20.4,1016.4,
04/05/2020,11,7.6,14.9,0.3,,68,11.9,29.6,1019.2,
05/05/2020,9.1,6,13,0,,75,19.9,38.9,1021.2,
06/05/2020,9.7,4,15.7,0,,73,12.8,25.9,1025.5,
07/05/2020,13.1,5.9,19.9,0,,143,9.1,24.1,1023,
08/05/2020,16.1,9.6,21.7,0,,176,6.6,18.5,1018.1,
09/05/2020,16.8,10.5,22.8,0,,78,10.3,27.8,1012.8,
10/05/2020,12.2,6.1,17.7,0,,28,21.7,51.8,1010.1,
11/05/2020,7.1,4.1,10,0,,28,27.9,53.7,1019.6,
12/05/2020,7.7,2.1,12.2,0,,324,8.5,24.1,1021.2,
13/05/2020,7.6,4.7,10.8,0,,11,16.1,38.9,1017.4,
14/05/2020,6.9,2.1,11,0,,31,14.5,31.5,1023,
15/05/2020,10,2.9,15.9,0,,333,7.9,24.1,1023.9,
16/05/2020,10.6,6,14.6,0,,297,9.3,25.9,1024.4,
17/05/2020,12.5,7,17.4,0,,259,9.8,29.6,1023.8,
18/05/2020,14.9,8.7,21.1,0,,257,14.9,35.2,1023.5,
19/05/2020,16.6,10.4,22.8,0,,269,11.1,25.9,1023.1,
20/05/2020,18.6,11.8,24.8,0,,221,9.4,27.8,1021.6,
21/05/2020,19.3,13.5,25,0,,207,9.3,24.1,1019.2,
22/05/2020,16.9,12.3,19.9,0,,224,21.7,51.8,1015.2,
23/05/2020,13.2,9.2,17.2,0,,250,25.5,59.3,1021.9,
24/05/2020,14.2,8.7,19.3,1.5,,277,17.9,37,1029.6,
25/05/2020,16.8,9.5,23.6,0,,273,8.1,24.1,1034.4,
26/05/2020,17.4,10.9,23.4,0,,302,8.2,24.1,1035.4,
27/05/2020,17.9,12.6,23.2,0,,74,7.9,25.9,1035.4,
28/05/2020,15.1,10.6,20.1,0,,83,13.2,31.5,1034.3,
29/05/2020,15.1,8.9,21.6,0,,82,13.3,29.6,1028.3,
30/05/2020,15.8,8.5,22.9,0,,70,14.1,33.3,1023.7,
31/05/2020,16.8,10.5,23.4,0,,71,16.2,37,1022.8,
01/06/2020,16.8,10.4,23.2,0,,53,14.6,29.6,1022.9,
02/06/2020,16.7,10.6,22.8,0,,6,11.8,25.9,1019.4,
03/06/2020,14.4,11.7,16.9,0,,34,11.5,29.6,1009.1,
04/06/2020,11.6,9.4,14.3,0.5,,328,17.3,33.3,1003.7,
05/06/2020,11.3,8.4,13.7,0,,285,20.2,46.3,997.1,
06/06/2020,9.6,5.4,12.3,1.5,,265,22.5,51.8,999.1,
07/06/2020,11.6,7.2,15.7,9.9,,307,12.4,27.8,1008.3,
08/06/2020,11.2,8.3,14.1,2,,6,13.8,29.6,1018.5,
09/06/2020,12,8.1,15.9,0,,70,6.2,18.5,1020.4,
10/06/2020,12,10.7,13.4,0,,172,8.7,22.2,1015.6,
11/06/2020,13.1,10.1,16.6,5.1,,56,17,37,1011.8,
12/06/2020,15.1,11.5,18.5,0.8,,71,17.8,38.9,1006.1,
13/06/2020,16.9,13.2,20.9,2.3,,111,14.1,37,1008.5,
14/06/2020,16.7,12.5,20.5,1.5,,160,10.7,27.8,1013.9,
15/06/2020,16.6,11.3,21.5,0,,222,8.6,22.2,1016.2,
16/06/2020,16.5,12.8,20.2,1,,187,8.9,22.2,1014.4,
17/06/2020,16.2,12.1,20.1,0.3,,130,7.2,22.2,1012.7,
18/06/2020,15,13.2,17.5,11.2,,264,10.2,27.8,1010.2,
19/06/2020,14.6,12.7,17.1,9.9,,212,15.7,37,1013.8,
20/06/2020,15.4,11.2,19.5,0.5,,207,12.8,29.6,1019.2,
21/06/2020,16.2,13,19.9,0.5,,223,17.3,38.9,1017,
22/06/2020,15.1,8.4,20.9,0.5,,227,13.6,31.5,1024.4,
23/06/2020,19.1,11.7,25.8,0,,169,11.4,27.8,1023.8,
24/06/2020,22.3,15.6,29.5,0,,99,14.7,35.2,1020.5,
25/06/2020,23.2,16.7,30,0,,92,15.2,35.2,1016,
26/06/2020,20.9,16.8,25.9,0,,207,12.7,35.2,1009.3,
27/06/2020,16.4,14.1,19,3.3,,203,19.7,51.8,1005.5,
28/06/2020,15.1,11.3,18.6,0.8,,237,24.3,53.7,1009.3,
29/06/2020,14.5,10.6,18.1,1.8,,244,25,55.5,1009.6,
30/06/2020,14.7,10.9,17.7,0,,239,16.8,33.3,1007.3,
01/07/2020,16.7,13.8,19.7,0.5,,243,17.7,37,1005.4,
02/07/2020,15.4,10.8,19.2,2,,260,14.1,31.5,1010.7,
03/07/2020,15,10.5,19.2,2.3,,247,21.2,50,1015.5,
04/07/2020,17.3,14.8,19.9,3,,235,26.1,50,1011.1,
05/07/2020,17.4,12.6,19.8,0,,254,29.1,51.8,1010.7,
06/07/2020,14.4,9.3,18.8,0,,288,20.5,40.8,1018.3,
07/07/2020,14.3,9.3,18.4,0,,262,12.3,33.3,1020.2,
08/07/2020,15.6,13.6,17.7,7.9,,253,13.3,25.9,1014.7,
09/07/2020,16.4,14.3,18.6,2.5,,252,16.7,35.2,1012.1,
10/07/2020,14.3,11.7,17.1,2.8,,324,17.1,35.2,1017.1,
11/07/2020,13.6,8.1,18.3,0,,325,11.9,27.8,1026.2,
12/07/2020,15.8,9.3,21.5,0,,284,6.4,20.4,1028.3,
13/07/2020,16.8,10.4,22.7,0,,242,12.8,33.3,1023.4,
14/07/2020,16,13.8,18.6,1.3,,311,11.3,27.8,1016.6,
15/07/2020,14.7,11,17.5,0,,295,10.3,24.1,1015.9,
16/07/2020,17,13.3,21.1,0,,302,13.4,29.6,1019.4,
17/07/2020,19.9,14.9,25.3,0,,274,10.5,29.6,1020.5,
18/07/2020,18,12.6,23.2,0,,267,13.2,31.5,1018.5,
19/07/2020,16.1,13.6,18.6,0.3,,340,9.9,24.1,1017.7,
20/07/2020,15.1,9.9,20.3,0.5,,353,11.2,25.9,1022.9,
21/07/2020,14.8,9.3,19.6,0,,0,8.6,22.2,1026,
22/07/2020,17.3,11.4,22.8,0,,209,10.3,29.6,1023.6,
23/07/2020,17.2,11.4,22.5,0,,241,14.6,35.2,1016.4,
24/07/2020,18.3,13.9,23,0,,257,14,31.5,1012.4,
25/07/2020,17.6,15.4,19.9,0,,222,17.8,38.9,1007.8,
26/07/2020,16.6,12.2,20.6,7.6,,247,18.5,42.6,1009.8,
27/07/2020,17.1,14.4,19.8,2.5,,208,19.4,48.2,1007.9,
28/07/2020,15.6,11.4,19.2,2.3,,277,17.7,40.8,1013.6,
29/07/2020,15.3,8.6,20.8,0,,256,10.5,27.8,1020.1,
30/07/2020,19.4,12.6,26.2,0,,183,9.6,25.9,1018.5,
31/07/2020,23.7,15.9,32.1,0,,147,15.1,37,1012.3,
01/08/2020,19.5,15.4,23.7,0,,261,15.5,33.3,1014.8,
02/08/2020,16.6,11.3,21.5,0,,273,14.3,33.3,1016.2,
03/08/2020,16,12.1,20,0,,332,12.3,31.5,1015.6,
04/08/2020,16.1,10.6,21,0,,243,12.5,37,1016,
05/08/2020,18.6,14.3,23.2,0,,213,19.2,42.6,1012.9,
06/08/2020,20.8,16.5,26.1,0,,203,12.2,25.9,1016.8,
07/08/2020,24.4,15.9,33.2,0,,132,8.6,25.9,1018.2,
08/08/2020,25,19.2,31.9,0,,41,12.7,31.5,1018.9,
09/08/2020,23.6,17.3,31.4,0,,53,16.6,35.2,1017.7,
10/08/2020,24.6,19.1,31.6,0,,76,14.7,35.2,1014.2,
11/08/2020,25.2,19.4,31.9,0,,97,9,25.9,1014.6,
12/08/2020,25.5,19.7,32.2,0,,86,10.1,29.6,1013.4,
13/08/2020,21.7,18.6,25.5,0.5,,27,11.5,29.6,1012.4,
14/08/2020,19,16.9,21.9,2.8,,352,11.9,24.1,1013,
15/08/2020,18.9,16.7,22.1,0.8,,27,10.9,24.1,1014.5,
16/08/2020,19.5,16.9,23.1,0,,122,8.3,20.4,1011,
17/08/2020,17.4,14.8,20.1,0.8,,218,9.6,24.1,1008.2,
18/08/2020,17.5,14.7,20.9,3.3,,216,13.4,29.6,1008.9,
19/08/2020,17.8,15.5,19.6,3.3,,161,14.4,37,1004,
20/08/2020,19.3,16.1,22.7,13.2,,200,15.7,35.2,1002.5,
21/08/2020,19.1,16.5,22,0,,208,28,63,1003.2,
22/08/2020,17.3,14.6,20.5,0,,236,23.6,48.2,1011.3,
23/08/2020,16.2,12.8,19.9,0.3,,260,18.8,33.3,1015.7,
24/08/2020,15.4,11.3,19.2,0,,249,13.4,27.8,1015.5,
25/08/2020,17,15.6,20,11.4,,206,28.6,68.5,1002.8,
26/08/2020,16.9,13.9,20.4,3,,272,27.9,63,1010.6,
27/08/2020,14.4,11.8,17,0,,219,9.3,24.1,1012.2,
28/08/2020,13.3,11.8,15.4,11.7,,291,11.6,42.6,1001.1,
29/08/2020,12,10.7,14.4,6.9,,337,26.5,48.2,1007.8,
30/08/2020,12.5,10.2,15.5,0.5,,353,20.9,42.6,1016.9,
31/08/2020,12.3,8.6,16.2,0,,354,7.2,18.5,1022,
01/09/2020,13.3,9,17.5,0,,61,5.5,16.7,1021.1,
02/09/2020,14.4,10.6,18.4,0,,199,10,27.8,1019.2,
03/09/2020,17.2,14.6,19.9,1,,236,20.2,40.8,1015.8,
04/09/2020,14.5,11.1,18,1.5,,259,14.2,33.3,1020.7,
05/09/2020,13,9.5,16.3,0.5,,281,13.2,31.5,1021.1,
06/09/2020,13,8.2,17.7,0,,261,9.3,24.1,1020.9,
07/09/2020,14.1,9.7,17.8,0,,252,12,31.5,1023.1,
08/09/2020,17.7,13.9,22.1,0,,253,14.4,29.6,1024.4,
09/09/2020,16.9,13.2,20.6,0,,287,13.2,27.8,1023.3,
10/09/2020,13.3,9,17.9,0,,332,8.4,20.4,1023.4,
11/09/2020,13.7,9,18.7,0,,225,11,33.3,1017.2,
12/09/2020,14.8,10.8,19.3,0.3,,241,13,29.6,1019.2,
13/09/2020,16.9,12.4,22.5,0,,218,13.2,31.5,1023.3,
14/09/2020,18.9,12.2,26.4,0,,125,8.8,24.1,1021.9,
15/09/2020,21.1,15.8,27.7,0,,11,9.7,25.9,1018.3,
16/09/2020,19.5,15.4,24,0,,22,13.9,31.5,1023.2,
17/09/2020,15.3,12.1,19.7,0,,51,16.4,33.3,1028.5,
18/09/2020,14.9,10.7,19.7,0,,52,17.7,37,1023.1,
19/09/2020,16.8,13,21.7,0,,46,19.6,38.9,1017.6,
20/09/2020,17.2,13.7,22.5,0,,36,16.7,33.3,1018.4,
21/09/2020,16.2,11.1,22.5,0,,352,8.5,22.2,1017.7,
22/09/2020,17.5,13.4,22.7,0,,227,11.6,37,1010,
23/09/2020,15.1,11.1,17.1,1,,221,15.1,31.5,1000.9,
24/09/2020,10.9,8.2,14.2,7.1,,216,15.4,38.9,996.7,
25/09/2020,9.4,7.4,12.1,3.3,,314,25.9,64.8,1000.9,
26/09/2020,8.5,5.9,10.3,0.3,,317,26.9,51.8,1010.5,
27/09/2020,10.9,8.8,13.3,0,,329,26.2,48.2,1011.6,
28/09/2020,12.1,8.8,16.2,0,,299,13.7,29.6,1013.4,
29/09/2020,13.9,11.8,16.5,1.8,,270,8.9,24.1,1015.1,
30/09/2020,13.4,10.2,16.3,0.3,,188,14.5,37,1008.3,
01/10/2020,11.6,9.9,13.6,3.3,,238,11.8,29.6,998,
02/10/2020,11.5,10.3,12.2,3.6,,68,19.8,40.8,988.7,
03/10/2020,12.6,11.1,13.5,30,,129,14.1,38.9,986.2,
04/10/2020,9.7,9.1,10.8,30.5,,223,19.8,42.6,982,
05/10/2020,11.4,8.4,14.5,5.1,,260,17.4,37,994.2,
06/10/2020,12.1,10.5,14.3,3.3,,253,20.4,46.3,998,
07/10/2020,11.6,9.5,14.4,0,,259,17.4,40.8,1012,
08/10/2020,13.8,9.2,16.2,3.6,,254,18.9,46.3,1011.5,
09/10/2020,8.7,6.1,12.3,0.5,,259,10.8,35.2,1018.7,
10/10/2020,8,4.6,11.6,1.8,,277,16,40.8,1022,
11/10/2020,8.8,6.7,12,0,,318,13.5,33.3,1024.8,
12/10/2020,8.4,5.7,10.8,0,,224,7.9,22.2,1020,
13/10/2020,7.8,6,8.9,3.8,,337,13.5,29.6,1010.6,
14/10/2020,9.4,7.9,11.9,2.3,,28,16.6,35.2,1020.1,
15/10/2020,8.4,6.7,11.1,1.8,,6,15.5,37,1024.5,
16/10/2020,8.3,5.7,11.6,1,,14,9.9,24.1,1024.9,
17/10/2020,9,7.7,11.4,0,,351,7.9,18.5,1022.8,
18/10/2020,8.8,6.3,11.9,0,,290,6.1,16.7,1023.9,
19/10/2020,10.3,7.7,13.2,0,,159,12.5,33.3,1016.2,
20/10/2020,13.8,11.2,16.4,1.5,,176,17.1,37,1002.2,
21/10/2020,13.7,12.7,14.4,4.3,,186,14.4,35.2,997.2,
22/10/2020,12.5,10.2,15.2,13.5,,228,16.6,37,1008,
23/10/2020,11.4,8.3,14,0,,218,12.7,33.3,1008.7,
24/10/2020,11.7,7.4,14.9,0,,200,21.1,51.8,1003.1,
25/10/2020,10,8.2,12.4,20.8,,214,17,37,996.3,
26/10/2020,8.6,6.5,11.8,0.8,,232,14.4,37,997.4,
27/10/2020,8.8,6.4,11.6,0.5,,212,16.1,35.2,998.3,
28/10/2020,8.9,7.7,11.2,1.3,,233,19.8,44.5,1002.7,
29/10/2020,10.6,7.4,13.8,1.8,,229,20.1,40.8,1011.9,
30/10/2020,14.4,13.5,15.6,3.3,,224,22.3,46.3,1016.2,
31/10/2020,12.3,9.7,13.8,0.3,,204,20.1,48.2,1012.1,
01/11/2020,13.8,9.7,16.6,7.1,,209,26.5,61.1,1003.6,
02/11/2020,13.2,7.1,16.7,0.5,,238,31.4,66.7,1005.4,
03/11/2020,6.8,3.7,9.3,3.3,,241,17.1,46.3,1019,
04/11/2020,4.8,1.5,9.4,2.3,,290,6.6,20.4,1033.3,
05/11/2020,5,2.1,8.7,0,,267,4.8,14.8,1038.4,
06/11/2020,6.7,3.9,10.3,0.3,,85,10.7,29.6,1029.7,
07/11/2020,9.8,6.3,14,0.3,,100,9.3,20.4,1020.4,
08/11/2020,11.8,10.1,13.7,0.3,,131,7.4,18.5,1018.6,
09/11/2020,12.5,11.5,14,2,,140,9.1,22.2,1019.6,
10/11/2020,11.1,9.1,13.1,6.9,,183,8.3,20.4,1023.3,
11/11/2020,10.5,8.7,12.3,0,,172,15,37,1018.3,
12/11/2020,10.1,8.8,11.9,6.6,,219,16.6,40.8,1013.2,
13/11/2020,10.2,8.2,12.1,0,,207,12.7,29.6,1012.1,
14/11/2020,11.7,8.5,13.1,1.5,,180,20.1,42.6,1007.3,
15/11/2020,10.8,7.9,13,17,,213,23.4,46.3,996.7,
16/11/2020,9.7,8.2,11.6,6.4,,244,21.6,38.9,1012.1,
17/11/2020,12.1,11.2,13.6,0.8,,222,19.9,38.9,1020.2,
18/11/2020,11.2,7.7,13.8,0,,210,20.5,40.8,1016.4,
19/11/2020,6.3,3,7.9,0.5,,287,19.3,46.3,1025.8,
20/11/2020,5.5,1.5,9.4,0.3,,216,12.1,29.6,1032.8,
21/11/2020,10.2,8.7,11.7,1,,232,19.3,40.8,1026.7,
22/11/2020,8.4,4.7,10.7,0.3,,266,9,27.8,1026.4,
23/11/2020,5.9,2.8,8.9,0.3,,206,8.1,22.2,1026.8,
24/11/2020,9.1,7.7,10.5,0,,186,14.4,29.6,1017.2,
25/11/2020,9,5.9,11.3,,,213,11.1,24.1,1012.9,
26/11/2020,4.6,3.3,6.8,0,,15,7.2,16.7,1021.1,
27/11/2020,3.6,1.7,5.5,0,,45,10,20.4,1019.2,
28/11/2020,7.6,5.8,9.9,0.3,,79,10.4,22.2,1018.4,
29/11/2020,6.1,5.2,7.7,0,,25,7.3,18.5,1026.2,
30/11/2020,6.7,5.6,8.1,0,,264,14.8,35.2,1024.1,
01/12/2020,4.1,2.8,5.8,0,,327,15.7,31.5,1025.4,
02/12/2020,3.4,1.2,5.5,0,,270,8.6,20.4,1018.2,
03/12/2020,4.3,2.8,5.7,0.5,,192,10.3,27.8,990.3,
04/12/2020,3.5,2.4,4.2,15,,260,17.3,35.2,977.3,
05/12/2020,3.6,1.8,5.4,0,,106,13.8,27.8,991.5,
06/12/2020,2.1,1.3,3.7,0,,13,11,25.9,1001.8,
07/12/2020,1.2,0.2,2.5,0.3,,25,6.5,16.7,999.3,
08/12/2020,1.3,-0.1,2.7,3.3,,270,6.1,18.5,1003.6,
09/12/2020,3.8,2.7,5,1.8,,231,11.2,25.9,1006,
10/12/2020,5.9,4.7,7.4,0,,137,14.7,27.8,999.4,
11/12/2020,7.7,6.4,8.9,8.6,,211,9.6,27.8,987.3,
12/12/2020,6,3.4,7.4,0,,286,13.3,33.3,999.1,
13/12/2020,5.8,1.9,10.1,0,,180,16.1,37,1002.5,
14/12/2020,9.7,7.7,10.8,5.8,,201,18.3,37,999.2,
15/12/2020,7.8,6.9,9.4,1.8,,191,12.7,27.8,1005.8,
16/12/2020,8,6.8,8.9,1,,167,16.8,37,1007.4,
17/12/2020,7.6,5.5,9.6,3.3,,209,14.4,33.3,1013.9,
18/12/2020,10.4,9.1,11,0,,187,23.6,42.6,1010.8,
19/12/2020,9.3,7.6,10.2,2,,194,20.2,38.9,1005.4,
20/12/2020,7.2,5.7,8.9,8.9,,215,16.3,37,1012.5,
21/12/2020,10.3,6.1,12.8,0.5,,198,20.5,42.6,1007.1,
22/12/2020,10,8.3,12.4,3,,232,13.2,46.3,1010.9,
23/12/2020,9.6,7.5,10.6,0.5,,188,10.8,29.6,1005.2,
24/12/2020,3.9,1.9,6.9,2.3,,339,24.4,42.6,1020.4,
25/12/2020,0.9,-0.4,2.3,0,,305,15.1,38.9,1030.5,
26/12/2020,5.8,1,9.3,0,,232,23.2,64.8,1016.2,
27/12/2020,5.7,1.9,9,11.7,,234,23.4,70.4,977.5,
28/12/2020,1.6,-0.2,2.8,2.3,,68,9.1,25.9,974.4,
29/12/2020,1.3,0.1,2,0.3,,310,11.4,24.1,989.8,
30/12/2020,1.2,0.1,3.2,0,,287,9.3,22.2,1002.5,
31/12/2020,-0.7,-2.4,1.2,0,,322,8.5,22.2,1005.6,
01/01/2021,-0.3,-2.4,2.2,0,,304,9.2,20.4,1011.8,
02/01/2021,1.3,-0.8,2.5,0,,338,11.2,24.1,1016.2,
03/01/2021,1.3,-0.7,3,0.6,,17,13.7,29.6,1017.7,
04/01/2021,1.9,0.9,2.8,2.6,,24,20.4,38.9,1019.8,
05/01/2021,1.2,0.2,1.9,2.2,,13,19.2,35.2,1020.4,
06/01/2021,1.5,0,2.7,1.7,,8,13.6,29.6,1019.9,
07/01/2021,-1.2,-2.2,-0.3,0,,305,10.1,22.2,1018.7,
08/01/2021,-0.8,-2.2,1,0,,327,6.8,18.5,1018.8,
09/01/2021,-0.5,-1.5,1.4,0,,349,7.2,18.5,1026.3,
10/01/2021,0.3,-1.3,2.5,0,,260,9.1,20.4,1026.1,
11/01/2021,4.2,0.8,7.4,0.9,,248,20.1,40.8,1018,
12/01/2021,5.6,0.6,8.6,2.9,,304,15.7,44.5,1014,
13/01/2021,3.9,0.2,6.8,3.6,,260,8.8,20.4,1018.7,
14/01/2021,4.3,0.7,6.8,26,,86,13.9,33.3,1017,
15/01/2021,0.6,-0.7,2.4,0,,18,8.3,24.1,1029.8,
16/01/2021,3.7,1.1,6.3,8.8,,218,16.4,35.2,1020.1,
17/01/2021,3.8,2.6,5.6,0.3,,290,15.6,33.3,1023.4,
